id_jogo_cbf,source,quantity,price,amount
14217b_2025,SÓCIO CADEIRA - SÓCIO - NADA VAI NOS SEPARAR P3/P7 - INTEIRA,461,56.0,25816.0
14217b_2025,SUPERIOR CADEIRA - SÓCIO - INTEIRA,1104,40.0,44160.0
14217b_2025,SUPERIOR CADEIRA - SÓCIO PROMOCIONAL - INTEIRA,181,40.0,7240.0
14218b_2025,SETOR ARQUIBANCADA - INTEIRA,72,200.0,14400.0
14218b_2025,SETOR ARQUIBANCADA - ΜΕΙΑ,410,100.0,41000.0
14218b_2025,SETOR ARQUIBANCADA - ARQUIBANCADA PROMOCIONAL - INTEIRA,400,40.0,16000.0
14218b_2025,SETOR ARQUIBANCADA - ARQUIBANCADA PROMOCIONAL - ΜΕΙΑ,513,20.0,10260.0
14218b_2025,SETOR ARQUIBANCADA - CORPORATIVO CLUBE - INTEIRA,836,1.0,836.0
14218b_2025,SETOR ARQUIBANCADA - SMV - INTEIRA,35,24.0,840.0
14218b_2025,SETOR ARQUIBANCADA - SMV SEM FROTEIRAS - INTEIRA,1,200.0,200.0
14218b_2025,SETOR ARQUIBANCADA - SMV VERMELHO/PRETO - INTEIRA,22,48.0,1056.0
14218b_2025,SETOR ARQUIBANCADA - VISITANTE - INTEIRA,2415,200.0,483000.0
14218b_2025,SETOR ARQUIBANCADA - VISITANΤΕ - ΜΕΙΑ,10,100.0,1000.0
14218b_2025,SETOR CADEIRA - - INTEIRA,53,280.0,14840.0
14218b_2025,SETOR CADEIRA - ΜΕΙΑ,296,140.0,41440.0
14218b_2025,SETOR CADEIRA - CADEIRA SMV - INTEIRA,96,36.0,3456.0
14218b_2025,SETOR CADEIRA - CADEIRA SMV SEM FRONTEIRAS - INTEIRA,133,54.0,7182.0
14218b_2025,SETOR CADEIRA - SMV VERMELHO/PRETO - INTEIRA,12,72.0,864.0
14218b_2025,SOU MAIS VITÓRIA SOCIAIS - INTEIRA,24083,20.0,481660.0
14219b_2025,CORTESIAS CADEIRA - CORTESIAS - INTEIRA,2634,1.0,2634.0
14219b_2025,ESPECIAL CADEIRA - ESPECIAL - INTEIRA,116,120.0,13920.0
14219b_2025,ESPECIAL CADEIRA - ESPECIAL - ΜΕΙΑ,91,60.0,5460.0
14219b_2025,PREMIUM CADEIRA - PREMIUM - INTEIRA,24,250.0,6000.0
14219b_2025,PREMIUM CADEIRA - PREMIUM - ΜΕΙΑ,35,125.0,4375.0
14219b_2025,SETOR ARQUIBANCADA - INFERIOR CENTRAL - INTEIRA,615,100.0,61500.0
14219b_2025,SETOR ARQUIBANCADA - INFERIOR CENTRAL - MEIA,574,50.0,28700.0
14219b_2025,SETOR ARQUIBANCADA - INFERIOR NORTE - INTEIRA,1397,50.0,69850.0
14219b_2025,SETOR ARQUIBANCADA - INFERIOR NORTE - ΜΕΙΑ,781,25.0,19525.0
14219b_2025,SETOR ARQUIBANCADA - INFERIOR SUL - INTEIRA,467,50.0,23350.0
14219b_2025,SETOR ARQUIBANCADA - INFERIOR SUL - ΜΕΙΑ,402,25.0,10050.0
14219b_2025,SETOR ARQUIBANCADA - SÓCIO TORCEDOR - INTEIRA,14556,1.0,14556.0
14219b_2025,SETOR ARQUIBANCADA - SUPERIOR CENTRAL - INTEIRA,1203,60.0,72180.0
14219b_2025,SETOR ARQUIBANCADA - SUPERIOR CENTRAL - MEIA,672,30.0,20160.0
14219b_2025,SETOR ARQUIBANCADA - SUPERIOR NORTE - INTEIRA,1104,50.0,55200.0
14219b_2025,SETOR ARQUIBANCADA - SUPERIOR NORTE - ΜΕΙΑ,1451,25.0,36275.0
14219b_2025,SETOR ARQUIBANCADA - SUPERIOR SUL VISITANTE - INTEIRA,585,50.0,29250.0
14219b_2025,GRATUIDADE - INTEIRA,70,0.0,0.0
14220b_2025,AMPLIAÇÃO CADEIRA - MANDANTE - INTEIRA,84,140.0,11760.0
14220b_2025,AMPLIAÇÃO CADEIRA - MANDANTE - MEIA,38,70.0,2660.0
14220b_2025,AMPLIAÇÃO CADEIRA - PROPRIETARIO - INTEIRA,184,250.0,46000.0
14220b_2025,AMPLIAÇÃO CADEIRA - PROPRIETÁRIO - ΜΕΙΑ,29,150.0,4350.0
14220b_2025,AMPLIAÇÃO CADEIRA - PROPRIETÁRIO - MΕΙΑ,1,220.0,220.0
14220b_2025,AMPLIAÇÃO CADEIRA - PROPRIETÁRIO - INTEIRA,1,120.0,120.0
14220b_2025,AMPLIAÇÃO CADEIRA - PROPRIETÁRIO PROMOCIONAL - ΜΕΙΑ,12,115.0,1380.0
14220b_2025,AMPLIAÇÃO CADEIRA - PROPRIETÁRIO SÓCIO - INTEIRA,84,60.0,5040.0
14220b_2025,AMPLIAÇÃO CADEIRA - PROPRIETÁRIO SÓCIO PROMOCIONAL - MEIA,876,15.0,13140.0
14220b_2025,AMPLIAÇÃO CADEIRA - SÓCIO - INTEIRA,313,70.0,21910.0
14220b_2025,AMPLIAÇÃO CADEIRA - SÓCIO PROPRIETÁRIO - INTEIRA,68,230.0,15640.0
14220b_2025,CENTRAL CADEIRA - MANDANTE - INTEIRA,839,160.0,134240.0
14220b_2025,CENTRAL CADEIRA - MANDANTE - MEIΑ,198,80.0,15840.0
14220b_2025,CENTRAL CADEIRA - PROPRIETÁRIO - INTEIRA,41,120.0,4920.0
14220b_2025,CENTRAL CADEIRA - PROPRIETÁRIO SÓCIO - INTEIRA,546,60.0,32760.0
14220b_2025,CENTRAL CADEIRA - SÓCIO - INTEIRA,1686,80.0,134880.0
14220b_2025,ESPECIAL ASSENTO - MANDANTE - INTEIRA,190,120.0,22800.0
14220b_2025,ESPECIAL ASSENTO - MANDANTE - ΜΕΙΑ,111,60.0,6660.0
14220b_2025,ESPECIAL ASSENTO - PROPRIETÁRIO SÓCIO - INTEIRA,2,60.0,120.0
14220b_2025,ESPECIAL ASSENTO - SÓCIO - INTEIRA,697,60.0,41820.0
14220b_2025,ESPECIAL ASSENTO - SÓCIO PROMOCIONAL - MΕΙΑ,1447,15.0,21705.0
14220b_2025,FRONTAL ARQUIBANCADA - MANDANTE - INTEIRA,1742,120.0,209040.0
14220b_2025,FRONTAL ARQUIBANCADA - MANDANTE - MEIΑ,474,60.0,28440.0
14220b_2025,FRONTAL ARQUIBANCADA - PROMOCIONAL - ΜΕΙΑ,3,15.0,45.0
14220b_2025,FRONTAL ARQUIBANCADA - PROMOCIONAL - INTEIRA,2,30.0,60.0
14220b_2025,FRONTAL ARQUIBANCADA SÓCIO - INTEIRA,2466,60.0,147960.0
14220b_2025,FRONTAL ARQUIBANCADA - SÓCIO PROMOCIONAL - MEIA,3045,15.0,45675.0
14220b_2025,SEDE ARQUIBANCADA - MANDANTE - INTEIRA,1012,100.0,101200.0
14220b_2025,SEDE ARQUIBANCADA - MANDANTE - ΜΕΙΑ,179,50.0,8950.0
14220b_2025,SEDE ARQUIBANCADA SÓCIO - INTEIRA,918,50.0,45900.0
14220b_2025,SEDE ARQUIBANCADA SÓCIO PROMOCIONAL - ΜΕΙΑ,325,15.0,4875.0
14220b_2025,SETOR CAMAROTE - PROPRIETÁRIO SÓCIO - INTEIRA,653,60.0,39180.0
14220b_2025,SOCIAIS SOCIAIS CONSELHEIRO - INTEIRA,119,60.0,7140.0
14220b_2025,SOCIAIS SOCIAIS - CREDENCIAMENTO - INTEIRA,287,0.0,0.0
14220b_2025,SOCIAIS SOCIAIS SÓCIO - INTEIRA,1188,60.0,71280.0
14220b_2025,SOCIAIS SOCIAIS SÓCIO PROMOCIONAL - INTEIRA,2312,15.0,34680.0
14220b_2025,VISITANTE ARQUIBANCADA - VISITANTE - INTEIRA,2851,100.0,285100.0
14220b_2025,VISITANTE ARQUIBANCADA - VISITANTE - MEΙΑ,200,50.0,10000.0
14220b_2025,GRATUIDADE - INTEIRA,1101,0.0,0.0
14221b_2025,Cadeira Sul Inteira,2190,80.0,175200.0
14221b_2025,Cadeira Sul Meia,6111,40.0,244440.0
14221b_2025,Cadeira Sul Sócio Futebol,646,40.0,25840.0
14221b_2025,Cadeira Sul Sócio Família,1066,40.0,42640.0
14221b_2025,Cadeira Sul Guerreiro Toda Terra,14,48.0,672.0
14221b_2025,Cadeira Sul Guerreiro,40,64.0,2560.0
14221b_2025,Cadeira Sul Sócio,6978,40.0,279120.0
14221b_2025,Cadeira Leste Inferior Inteira,1972,60.0,118320.0
14221b_2025,Cadeira Leste Inferior Meia,3105,30.0,93150.0
14221b_2025,Cadeira Leste Inferior Sócio Futebol,310,30.0,9300.0
14221b_2025,Cadeira Leste Inferior Sócio Família,192,30.0,5760.0
14221b_2025,Cadeira Leste Inferior Guerreiro Toda Terra,4,36.0,144.0
14221b_2025,Cadeira Leste Inferior Guerreiro,27,48.0,1296.0
14221b_2025,Cadeira Leste Inferior Sócio,637,30.0,19110.0
14221b_2025,Cadeira Leste Superior Inteira,3603,40.0,144120.0
14221b_2025,Cadeira Leste Superior Meia,4830,20.0,96600.0
14221b_2025,Cadeira Leste Superior Sócio Futebol,294,20.0,5880.0
14221b_2025,Cadeira Leste Superior Sócio Família,164,20.0,3280.0
14221b_2025,Cadeira Leste Superior Guerreiro Toda Terra,5,24.0,120.0
14221b_2025,Cadeira Leste Superior Guerreiro,34,32.0,1088.0
14221b_2025,Cadeira Leste Superior Sócio,458,20.0,9160.0
14221b_2025,Cadeira Oeste Inferior Inteira,1054,120.0,126480.0
14221b_2025,Cadeira Oeste Inferior Meia,1611,60.0,96660.0
14221b_2025,Cadeira Oeste Inferior Sócio Futebol,156,60.0,9360.0
14221b_2025,Cadeira Oeste Inferior Sócio Família,230,60.0,13800.0
14221b_2025,Cadeira Oeste Inferior Guerreiro Toda Terra,5,72.0,360.0
14221b_2025,Cadeira Oeste Inferior Guerreiro,10,96.0,960.0
14221b_2025,Cadeira Oeste Inferior Sócio,994,60.0,59640.0
14221b_2025,Cadeira Maracanã Mais Inteira,60,525.0,31500.0
14221b_2025,Cadeira Maracanã Meia,91,262.5,23887.5
14221b_2025,Cadeira Maracanã Mais Sócio Futebol,2,525.0,1050.0
14221b_2025,Cadeira Maracanã Mais Sócio Família,13,262.5,3412.5
14221b_2025,Cadeira Maracanã Mais Sócio,760,262.5,199500.0
14221b_2025,Cadeira Norte Inteira Visitante,871,80.0,69680.0
14221b_2025,Cadeira Norte Meia Visitante,1129,40.0,45160.0
14221b_2025,Ingresso Promocional,2134,20.0,42680.0
14221b_2025,Camarote Promocional,1491,20.0,29820.0
14221b_2025,Cadeiras Cativas,1481,,0.0
14221b_2025,Tribuna,55,,0.0
14221b_2025,Gratuidades por força de Lei,1345,,0.0
14222b_2025,ARQUIBANCADA,971,120.0,116520.0
14222b_2025,ARQUIBANCADA MEIA,4153,60.0,249180.0
14222b_2025,ARQUIBANCADA SÓCIO TORCEDOR 30%,187,84.0,15708.0
14222b_2025,ARQUIBANCADA SÓCIO TORCEDOR 50%,2844,60.0,170640.0
14222b_2025,ARQUIBANCADA SÓCIO TORCEDOR 60%,143,60.0,8580.0
14222b_2025,ARQUIBANCADA SÓCIO TORCEDOR 65%,390,60.0,23400.0
14222b_2025,ARQUIBANCADA SÓCIO TORCEDOR 70%,956,60.0,57360.0
14222b_2025,ARQUIBANCADA SÓCIO TORCEDOR 75%,1458,60.0,87480.0
14222b_2025,ARQUIBANCADA SÓCIO TORCEDOR 100%,133,60.0,7980.0
14222b_2025,CADEIRA SOCIAL,271,180.0,48780.0
14222b_2025,CADEIRA SOCIAL MEIA,597,90.0,53730.0
14222b_2025,CADEIRA SOCIAL SÓCIO TORCEDOR 30%,33,126.0,4158.0
14222b_2025,CADEIRA SOCIAL SÓCIO TORCEDOR 50%,927,90.0,83430.0
14222b_2025,CADEIRA SOCIAL SÓCIO TORCEDOR 60%,33,90.0,2970.0
14222b_2025,CADEIRA SOCIAL SÓCIO TORCEDOR 65%,99,90.0,8910.0
14222b_2025,CADEIRA SOCIAL SÓCIO TORCEDOR 70%,176,90.0,15840.0
14222b_2025,CADEIRA SOCIAL SÓCIO TORCEDOR 75%,441,90.0,39690.0
14222b_2025,CADEIRA SOCIAL SÓCIO TORCEDOR 100%,66,90.0,5940.0
14222b_2025,SETOR VIP,0,0.0,0.0
14222b_2025,SETOR VIP MEIA,0,0.0,0.0
14222b_2025,SETOR VIP SÓCIO TORCEDOR 30%,0,0.0,0.0
14222b_2025,SETOR VIP SÓCIO TORCEDOR 50%,0,0.0,0.0
14222b_2025,SETOR VIP SÓCIO TORCEDOR 60%,0,0.0,0.0
14222b_2025,SETOR VIP SÓCIO TORCEDOR 65%,0,0.0,0.0
14222b_2025,SETOR VIP SÓCIO TORCEDOR 70%,0,0.0,0.0
14222b_2025,SETOR VIP SÓCIO TORCEDOR 75%,0,0.0,0.0
14222b_2025,SETOR VIP SÓCIO TORCEDOR 100%,0,0.0,0.0
14222b_2025,ARQUIBANCADA VISITANTE,85,120.0,10200.0
14222b_2025,ARQUIBANCADA VISITANTE MEIΑ,232,60.0,13920.0
14222b_2025,INGRESSO PROMOCIONAL,1114,60.0,66840.0
14223b_2025,A1 - INFERIOR AZUL - Inteira,1957,150.0,293550.0
14223b_2025,A1 - INFERIOR AZUL - Meia,648,75.0,48600.0
14223b_2025,A1 - INFERIOR AZUL - Carnê de Relacionamento,146,20.0,2920.0
14223b_2025,A1 - INFERIOR AZUL - Avanti - 50% Desconto,81,75.0,6075.0
14223b_2025,A1 - INFERIOR AZUL - Avanti - 100% Desconto,455,35.0,15925.0
14223b_2025,A1 - INFERIOR AZUL - Avanti - 25% Desconto,72,112.5,8100.0
14223b_2025,A1 - INFERIOR AZUL - PCR,1,75.0,75.0
14223b_2025,B-GOL- Inteira,717,70.0,50190.0
14223b_2025,B-GOL - Meja,473,35.0,16555.0
14223b_2025,B- GOL - Avanti - 50% Desconto,1099,35.0,38465.0
14223b_2025,B- GOL - Avanti - 100% Desconto,6630,35.0,232050.0
14223b_2025,B- GOL - Avanti - 20% Desconto,57,56.0,3192.0
14223b_2025,C1 - INFERIOR AMARELO - Inteira,1465,110.0,161150.0
14223b_2025,C1 - INFERIOR AMARELO - Meia,590,55.0,32450.0
14223b_2025,C1- INFERIOR AMARELO - Carnê de Relacionamento,525,20.0,10500.0
14223b_2025,C1-INFERIOR AMARELO - Avanti - 50% Desconto,341,55.0,18755.0
14223b_2025,C1 - INFERIOR AMARELO - Avanti - 100% Desconto,722,35.0,25270.0
14223b_2025,C1-INFERIOR AMARELO - Avanti - 25% Desconto,460,82.5,37950.0
14223b_2025,C1-INFERIOR AMARELO - Avanti - 75% Desconto,262,35.0,9170.0
14223b_2025,CAMAROTE - Carnê de Relacionamento,385,20.0,7700.0
14223b_2025,D1 INFERIOR - Inteira,1294,90.0,116460.0
14223b_2025,D1 - INFERIOR - Meia,378,45.0,17010.0
14223b_2025,D1 - INFERIOR - Avanti - 50% Desconto,227,45.0,10215.0
14223b_2025,D1 INFERIOR - Avanti - 100% Desconto,75,35.0,2625.0
14223b_2025,D1 - INFERIOR - Avanti - 75% Desconto,89,35.0,3115.0
14223b_2025,D1 - INFERIOR - Avanti - 20% Desconto,24,72.0,1728.0
14223b_2025,VIP - Carnê de Relacionamento,124,20.0,2480.0
14224b_2025,ARQUIBANCADA LESTE LACTA - Inteira,2105,100.0,210500.0
14224b_2025,ARQUIBANCADA LESTE LACTA - Meia,322,50.0,16100.0
14224b_2025,ARQUIBANCADA LESTE LACTA - Carnê de Relacionamento,70,20.0,1400.0
14224b_2025,ARQUIBANCADA LESTE LACTA - ST - VERMELHO,145,50.0,7250.0
14224b_2025,ARQUIBANCADA LESTE LACTA - ST - BRANCO,881,30.0,26430.0
14224b_2025,ARQUIBANCADA LESTE LACTA - ST - PRETO,513,30.0,15390.0
14224b_2025,ARQUIBANCADA LESTE LACTA - ST-TRICOLOR,343,20.0,6860.0
14224b_2025,ARQUIBANCADA LESTE LACTA - ST - DIAMANTE,2550,20.0,51000.0
14224b_2025,ARQUIBANCADA LESTE LACTA - ST - VERMELHO BRASIL,1,100.0,100.0
14224b_2025,ARQUIBANCADA LESTE LACTA - ST - PRETO BRASIL,1,100.0,100.0
14224b_2025,ARQUIBANCADA LESTE LACTA - ST - PRETO CONVIDADO,156,50.0,7800.0
14224b_2025,ARQUIBANCADA LESTE LACTA - ST-TRICOLOR BRASIL,3,100.0,300.0
14224b_2025,ARQUIBANCADA LESTE LACTA - ST - TRICOLOR CONVIDADO,93,50.0,4650.0
14224b_2025,ARQUIBANCADA LESTE LACTA - ST - DIAMANTE BRASIL,4,100.0,400.0
14224b_2025,ARQUIBANCADA LESTE LACTA - ST - DIAMANTE CONVIDADO,794,50.0,39700.0
14224b_2025,ARQUIBANCADA LESTE LACTA - ST - DIAMANTE - DEPENDENTE MENOR,162,20.0,3240.0
14224b_2025,ARQUIBANCADA NORTE OREO - Inteira,6068,50.0,303400.0
14224b_2025,ARQUIBANCADA NORTE OREO - Meia,331,25.0,8275.0
14224b_2025,ARQUIBANCADA OESTE OURO BRANCO - VISITANTE - Inteira,534,100.0,53400.0
14224b_2025,ARQUIBANCADA OESTE OURO BRANCO - VISITANTE - Meia,1116,50.0,55800.0
14224b_2025,ARQUIBANCADA OESTE OURO BRANCO - VISITANTE - Carnê de Relacionamento,1000,20.0,20000.0
14224b_2025,ARQUIBANCADA SUL DIAMANTE NEGRO - Inteira,314,80.0,25120.0
14224b_2025,ARQUIBANCADA SUL DIAMANTE NEGRO - Meia,3097,40.0,123880.0
14224b_2025,ARQUIBANCADA SUL DIAMANTE NEGRO - ST - VERMELHO,60,40.0,2400.0
14224b_2025,ARQUIBANCADA SUL DIAMANTE NEGRO - ST - BRANCO,534,24.0,12816.0
14224b_2025,ARQUIBANCADA SUL DIAMANTE NEGRO - ST - PRETO,278,24.0,6672.0
14224b_2025,ARQUIBANCADA SUL DIAMANTE NEGRO - ST-TRICOLOR,247,20.0,4940.0
14224b_2025,ARQUIBANCADA SUL DIAMANTE NEGRO - ST - DIAMANTE,1202,20.0,24040.0
14224b_2025,ARQUIBANCADA SUL DIAMANTE NEGRO - ST - VERMELHO BRASIL,1,80.0,80.0
14224b_2025,ARQUIBANCADA SUL DIAMANTE NEGRO - ST - PRETO CONVIDADO,61,40.0,2440.0
14224b_2025,ARQUIBANCADA SUL DIAMANTE NEGRO - ST - TRICOLOR CONVIDADO,53,40.0,2120.0
14224b_2025,ARQUIBANCADA SUL DIAMANTE NEGRO - ST - DIAMANTE BRASIL,1,80.0,80.0
14224b_2025,ARQUIBANCADA SUL DIAMANTE NEGRO - ST - DIAMANTE CONVIDADO,443,40.0,17720.0
14224b_2025,ARQUIBANCADA SUL DIAMANTE NEGRO - ST - DIAMANTE - DEPENDENTE MENOR,429,20.0,8580.0
14224b_2025,CADEIRA SUPERIOR LESTE LACTA - Carnê de Relacionamento,369,20.0,7380.0
14224b_2025,CADEIRA SUPERIOR LESTE LACTA - Cativa - Inteira,21,100.0,2100.0
14224b_2025,CADEIRA SUPERIOR LESTE LACTA - Cativa - Meia,122,50.0,6100.0
14224b_2025,CADEIRA SUPERIOR LESTE LACTA - Especial - Meia,3,100.0,300.0
14224b_2025,CADEIRA SUPERIOR LESTE LACTA - ST - DIAMANTE,106,20.0,2120.0
14224b_2025,CADEIRA SUPERIOR LESTE LACTA - ST - DIAMANTE CONVIDADO,6,100.0,600.0
14224b_2025,CADEIRA SUPERIOR LESTE LACTA - ST - DIAMANTE - DEPENDENTE MENOR,184,20.0,3680.0
14224b_2025,CADEIRA SUPERIOR NORTE OREO - Inteira,1366,80.0,109280.0
14224b_2025,CADEIRA SUPERIOR NORTE OREO - Meia,286,40.0,11440.0
14224b_2025,CADEIRA SUPERIOR OESTE OURO BRANCO - Carnê de Relacionamento,941,20.0,18820.0
14224b_2025,CADEIRA SUPERIOR OESTE OURO BRANCO - Especial - Inteira,421,200.0,84200.0
14224b_2025,CADEIRA SUPERIOR OESTE OURO BRANCO - Cativa - Inteira,10,100.0,1000.0
14224b_2025,CADEIRA SUPERIOR OESTE OURO BRANCO - Cativa - Meia,486,50.0,24300.0
14224b_2025,CADEIRA SUPERIOR OESTE OURO BRANCO - Especial - Meia,195,100.0,19500.0
14224b_2025,CADEIRA SUPERIOR SUL DIAMANTE NEGRO - Inteira,97,150.0,14550.0
14224b_2025,CADEIRA SUPERIOR SUL DIAMANTE NEGRO - Meia,112,75.0,8400.0
14224b_2025,CADEIRA SUPERIOR SUL DIAMANTE NEGRO - Carnê de Relacionamento,782,20.0,15640.0
14224b_2025,CADEIRA TÉRREA LESTE LACTA - Inteira,186,150.0,27900.0
14224b_2025,CADEIRA TÉRREA LESTE LACTA - Meia,2,75.0,150.0
14224b_2025,CADEIRA TÉRREA LESTE LACTA - Carnê de Relacionamento,673,20.0,13460.0
14224b_2025,CADEIRA TÉRREA LESTE LACTA - ST - TRICOLOR,27,30.0,810.0
14224b_2025,CADEIRA TÉRREA LESTE LACTA - ST - DIAMANTE,419,20.0,8380.0
14224b_2025,CADEIRA TÉRREA LESTE LACTA - ST - TRICOLOR CONVIDADO,7,75.0,525.0
14224b_2025,CADEIRA TÉRREA LESTE LACTA - ST - DIAMANTE CONVIDADO,79,75.0,5925.0
14224b_2025,CADEIRA TÉRREA LESTE LACTA - ST - DIAMANTE - DEPENDENTE MENOR,54,20.0,1080.0
14224b_2025,CADEIRA TÉRREA OESTE OURO BRANCO - Inteira,325,150.0,48750.0
14224b_2025,CADEIRA TÉRREA OESTE OURO BRANCO - Meia,150,75.0,11250.0
14224b_2025,CADEIRA TÉRREA OESTE OURO BRANCO - Carnê de Relacionamento,310,20.0,6200.0
14224b_2025,CADEIRA TÉRREA OESTE OURO BRANCO - ST - TRICOLOR,36,30.0,1080.0
14224b_2025,CADEIRA TÉRREA OESTE OURO BRANCO - ST - DIAMANTE,216,20.0,4320.0
14224b_2025,CADEIRA TÉRREA OESTE OURO BRANCO - ST - TRICOLOR CONVIDADO,11,75.0,825.0
14224b_2025,CADEIRA TÉRREA OESTE OURO BRANCO - ST - DIAMANTE CONVIDADO,74,75.0,5550.0
14224b_2025,CADEIRA TÉRREA OESTE OURO BRANCO - PCD - Carnê de Relacionamento,160,20.0,3200.0
14224b_2025,CADEIRA TÉRREA OESTE OURO BRANCO - PCD - P.C.D. - Acompanhante,45,50.0,2250.0
14224b_2025,CADEIRA TÉRREA SUL DIAMANTE NEGRO - Carnê de Relacionamento,65,20.0,1300.0
14224b_2025,CADEIRA TÉRREA SUL DIAMANTE NEGRO - P.C.D. - Acompanhante,30,50.0,1500.0
14224b_2025,CAMAROTE DOS ÍDOLOS - Inteira,260,500.0,130000.0
14224b_2025,CAMAROTE DOS ÍDOLOS - Carnê de Relacionamento,83,20.0,1660.0
14224b_2025,CAMAROTE SUPERIOR LESTE - Carnê de Relacionamento,86,20.0,1720.0
14224b_2025,CAMAROTE SUPERIOR NORTE - Carnê de Relacionamento,309,20.0,6180.0
14224b_2025,CAMAROTE SUPERIOR OESTE - Carnê de Relacionamento,67,20.0,1340.0
14224b_2025,CAMAROTE SUPERIOR SUL - Inteira,19,100.0,1900.0
14224b_2025,CAMAROTE SUPERIOR SUL - Carnê de Relacionamento,1064,20.0,21280.0
14224b_2025,CAMAROTE TÉRREO LESTE - Inteira,277,100.0,27700.0
14224b_2025,CAMAROTE TÉRREO LESTE - Carnê de Relacionamento,332,20.0,6640.0
14224b_2025,CAMAROTE TÉRREO LESTE - Sócio,304,50.0,15200.0
14224b_2025,CAMAROTE TÉRREO NORTE - Inteira,20,100.0,2000.0
14224b_2025,CAMAROTE TÉRREO NORTE - Carnê de Relacionamento,109,20.0,2180.0
14224b_2025,CAMAROTE TÉRREO OESTE - Carnê de Relacionamento,419,20.0,8380.0
14224b_2025,CAMAROTE TÉRREO OESTE - Tribuna do Conselho,1155,20.0,23100.0
14224b_2025,CAMAROTE TÉRREO OESTE - CORPORATIVO - Inteira,105,300.0,31500.0
14224b_2025,CAMAROTE TÉRREO OESTE - CORPORATIVO - Carnê de Relacionamento,325,20.0,6500.0
14224b_2025,CAMAROTE TÉRREO SUL - Inteira,44,100.0,4400.0
14224b_2025,CAMAROTE TÉRREO SUL - Carnê de Relacionamento,300,20.0,6000.0
14225b_2025,ARQUIBANCADA - PRETO - Inteira,82,70.0,5740.0
14225b_2025,ARQUIBANCADA - PRETO - Meia,96,35.0,3360.0
14225b_2025,ARQUIBANCADA - PRETO - Carnê de Relacionamento,85,20.0,1700.0
14225b_2025,ARQUIBANCADA - PRETO - Sócio,436,20.0,8720.0
14225b_2025,ARQUIBANCADA - SETOR BRANCO - Inteira,28,70.0,1960.0
14225b_2025,ARQUIBANCADA - SETOR BRANCO - Meia,46,35.0,1610.0
14225b_2025,ARQUIBANCADA - SETOR BRANCO - Carnê de Relacionamento,81,20.0,1620.0
14225b_2025,ARQUIBANCADA - SETOR BRANCO - Sócio,746,20.0,14920.0
14225b_2025,ARQUIBANCADA - VERDE* - Inteira,562,110.0,61820.0
14225b_2025,ARQUIBANCADA - VERDE* - Meja,562,55.0,30910.0
14225b_2025,ARQUIBANCADA - VERDE* - Carnê de Relacionamento,150,20.0,3000.0
14225b_2025,ARQUIBANCADA AZUL - - - Inteira,28,70.0,1960.0
14225b_2025,ARQUIBANCADA AZUL - Meia,35,35.0,1225.0
14225b_2025,ARQUIBANCADA AZUL - Carnê de Relacionamento,65,20.0,1300.0
14225b_2025,ARQUIBANCADA AZUL -- Sócio,243,20.0,4860.0
14225b_2025,ARQUIBANCADA CINZA - - - Inteira,9,110.0,990.0
14225b_2025,ARQUIBANCADA CINZA - - - Meia,22,55.0,1210.0
14225b_2025,ARQUIBANCADA CINZA - - - Carnê de Relacionamento,315,20.0,6300.0
14225b_2025,ARQUIBANCADA CINZA - Sócio,26,20.0,520.0
14225b_2025,ARQUIBANCADA COBERTA - AMARELO - - - Inteira,42,150.0,6300.0
14225b_2025,ARQUIBANCADA COBERTA - AMARELO - Meia,48,75.0,3600.0
14225b_2025,ARQUIBANCADA COBERTA - AMARELO - Carnê de Relacionamento,45,20.0,900.0
14225b_2025,ARQUIBANCADA COBERTA - AMARELO - Sócio,361,20.0,7220.0
14225b_2025,ARQUIBANCADA COBERTA - VERMELHO - Inteira,17,120.0,2040.0
14225b_2025,ARQUIBANCADA COBERTA - VERMELHO - - Meia,18,60.0,1080.0
14225b_2025,ARQUIBANCADA COBERTA - VERMELHO - Carnê de Relacionamento,358,20.0,7160.0
14225b_2025,ARQUIBANCADA COBERTA - VERMELHO - Sócio,49,20.0,980.0
14225b_2025,CADEIRA - - Carnê de Relacionamento,274,25.0,6850.0
14225b_2025,CADEIRA - - - Sócio,181,25.0,4525.0
14225b_2025,CAMAROTE - Carnê de Relacionamento,90,25.0,2250.0
14225b_2025,TRIBUNA - Carnê de Relacionamento,54,25.0,1350.0
14226b_2025,"AUTORIDADES E SERVICOS CADEIRA - CONVENIOS, AUTORIDADES E SERVIÇOS - INTEIRA",2028,,0.0
14226b_2025,"AUTORIDADES E SERVICOS CADEIRA - CONVENIOS, AUTORIDADES E SERVIÇOS - INTEIRA",352,,0.0
14226b_2025,CADEIRA ASSENTO AMARELO / LARANJA / ROXO - INTEIRA,110,43.13,4744.3
14226b_2025,CADEIRA ASSENTO AMARELO / LARANJA / ROXO - INTEIRA,8629,18.48,159463.92
14226b_2025,CADEIRA ASSENTO AMARELO / LARANJA / ROXO - INTEIRA,397,27.72,11004.84
14226b_2025,CADEIRA ASSENTO AMARELO / LARANJA / ROXO - INTEIRA,500,61.61,30805.0
14226b_2025,CADEIRA ASSENTO AMARELO / LARANJA / ROXO - MEIA,1063,30.81,32751.03
14226b_2025,CADEIRA ASSENTO AMARELO / LARANJA / ROXO - INTEIRA,184,24.64,4533.76
