id_jogo_cbf,category,amount
24247b_2025,"DELEGADO, SUPERVISOR, COORDENADOR E PROTOCOLO",4650.0
24247b_2025,EQUIPE DE ΑΡΟΙΟ,5260.0
24247b_2025,OUTRAS DESPESAS,2020.0
24247b_2025,QUADRO MÓVEL [CLUBE],4000.0
24247b_2025,SEGURANÇA PRIVADA,8850.0
24247b_2025,SERVIÇOS TERCEIRIZADOS,1500.0
24247b_2025,SÓCIO TORCEDOR [REEMBOLSO],103.5
24248b_2025,20% - INSS DESPESA SOBRE A REMUNERAÇÃO DO SUPERVISOR DE PROTOCOLO CBF,26.7
24248b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",130.0
24248b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",0.0
24248b_2025,20% - INSS SOBRE O QUADRO MÓVEL [F],3186.18
24248b_2025,20% INSS - SOBRE A REMUNERAÇÃO DO SUPERVISOR CAMPO,1520.0
24248b_2025,ALIMENTAÇÃO / LANCHE,0.0
24248b_2025,ARBITRAGEM - PJ,820.0
24248b_2025,"ARBITRAGEM, AUXILIARES E FISCAIS",6840.25
24248b_2025,BRIGADA DE INCÊNDIO,15930.9
24248b_2025,LIMPEZA E CONSERVAÇÃO,996.0
24248b_2025,"POSTO MÉDICO, EQUIPE MÉDICA E AMBULÂNCIA",9880.0
24248b_2025,QUADRO MÓVEL [F],3500.0
24248b_2025,SEGURANÇA PRIVADA,7600.0
24248b_2025,SERVIÇOS TERCEIRIZADOS,28994.0
24248b_2025,SINALIZAÇÃO DE TRÂNSITO,2190.0
24248b_2025,SUPERVISOR DE CAMPO,2800.0
24248b_2025,SUPERVISOR DE IMPRENSA,650.0
24248b_2025,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,1500.0
24248b_2025,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",1093.57
24248b_2025,"11% - INSS SOBRE DELEGADO, SUPERVISOR, COORDENADOR E PROTOCOLO",71.5
24248b_2025,11% - INSS SOBRE O QUADRO MÓVEL [F],643.5
24248b_2025,"5% - ISS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",64.5
24248b_2025,5% - ISS SOBRE O QUADRO MÓVEL [F],307.5
24248b_2025,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",448.29
24248b_2025,IRRF SOBRE O QUADRO MÓVEL,116.51
24248b_2025,IRRF SOBRE O SUPERVISOR PROTOCOLO CBF,146.25
24249b_2025,Seguro Público Pagante - CBF,26.14
24249b_2025,20% INSS Arbitragem,4116.1
24249b_2025,20% INSS Prestadores de Serviços,130.0
24249b_2025,5% - FPF,576.25
24249b_2025,Arbitragem - Diária / Transporte,4970.33
24249b_2025,"Arbitragem, Assistentes e Delegados",23600.53
24249b_2025,Arrecadador,1624.9
24249b_2025,Controladores de Acesso,8580.0
24249b_2025,DELEGADO/DIRETOR DE JOGO,1439.6
24249b_2025,Equipe de Apoio,4643.0
24249b_2025,Gerente de Operações,1324.6
24249b_2025,OFICIAIS CBF (SUPERVISOR E COORDENADOR),1500.0
24249b_2025,Prestadores de Serviços,650.0
24249b_2025,11% INSS Equipe de Arbitragem,857.3
24249b_2025,11% INSS Prestadores de Serviços,71.5
2424b_2025,B1-ALUGUEIS E SEGUROS,40514.59
2424b_2025,B2-TAXAS E IMPOSTOS,37429.0
2424b_2025,B3- DESPESAS OPERACIONAIS,106186.2
24250b_2025,Seguro Público Pagante - CBF,58.88
24250b_2025,20% INSS Arbitragem,2039.34
24250b_2025,5% - FPF,2052.5
24250b_2025,5% INSS Renda Bruta,2052.5
24250b_2025,Alimentação / Prest. Serviço / Staff / Policiamento,3915.0
24250b_2025,Arbitragem - Diária / Transporte,9035.85
24250b_2025,"Arbitragem, Assistentes e Delegados",20556.7
24250b_2025,Arrecadador,1103.3
24250b_2025,Banheiros Químicos,450.0
24250b_2025,Bilheteiros,850.0
24250b_2025,Brigada de Incêndio - Bombeiro,440.0
24250b_2025,DELEGADO/DIRETOR DE JOGO,1215.0
24250b_2025,Emissão de Ingressos,2992.0
24250b_2025,Equipe de Apoio,6203.0
24250b_2025,Funcionários,4940.0
24250b_2025,Gandulas e Maqueiros,560.0
24250b_2025,Gerente de Operações,1499.5
24250b_2025,Gradeamento,1350.0
24250b_2025,Locação de Catracas,11880.0
24250b_2025,Locação de Equipamentos e Manutenção,480.0
24250b_2025,OFICIAIS CBF (SUPERVISOR E COORDENADOR),2150.0
24250b_2025,Segurança Privada,11400.0
24250b_2025,Sonorização,120.0
24250b_2025,11% INSS Equipe de Arbitragem,584.55
24250b_2025,11% INSS Prestadores de Serviços,0.0
24250b_2025,11% INSS Quadro Móvel - Clube,0.0
24250b_2025,11% INSS Quadro Móvel - Federação Local,0.0
2425b_2025,B1-ALUGUEIS E SEGUROS,196.13
2425b_2025,TOTAL,196.13
2425b_2025,5% - FEDERAÇÃO LOCAL,7117.9
2425b_2025,5% - INSS [RENDA BRUTA],7117.9
2425b_2025,CLUBES SC 1% SOBRE A RECEITA BRUTA,1426.58
2425b_2025,TOTAL,15662.38
2425b_2025,DESPESAS OPERACIONAIS ESTÁDIO,67804.56
2425b_2025,QUADRO MÓVEL [CLUBE],5950.0
2425b_2025,SÓCIO TORCEDOR [REEMBOLSO],94780.0
2425b_2025,TOTAL,168534.56
2425b_2025,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",2001.61
2425b_2025,TOTAL,2001.61
2426b_2025,SEGURO TORCEDOR,228.96
2426b_2025,5% - FEDERAÇÃO LOCAL,6615.0
2426b_2025,5% - INSS [RENDA BRUTA],6615.0
2426b_2025,CLUBES SC 1% SOBRE A RECEITA BRUTA,1323.0
2426b_2025,20% - INSS SOBRE O QUADRO MÓVEL [F],130.0
2426b_2025,DESPESAS OPERACIONAIS ESTÁDIO,51820.0
2426b_2025,POLICIAMENTO,7364.22
2426b_2025,QUADRO MÓVEL [F],6697.0
2426b_2025,SÓCIO TORCEDOR [REEMBOLSO],124500.0
2427b_2025,ALUGUEL DE CAMPO,8000.0
2427b_2025,SEGURO TORCEDOR,156.93
2427b_2025,5% - FEDERAÇÃO MANDANTE,2056.55
2427b_2025,5% - INSS [RENDA BRUTA],2056.55
2427b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",4474.0
2427b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DO DELEGADO, SUPERVISOR, COORDENADOR E PROTOCOLO",0.0
2427b_2025,AMBULATÓRIO,2000.0
2427b_2025,"ARBITRAGEM, AUXILIARES E FISCAIS",22370.0
2427b_2025,"CONTROLE DE ACESSO, EMISSÃO E VENDA DE INGRESSOS",3261.0
2427b_2025,"DELEGADO, SUPERVISOR, COORDENADOR E PROTOCOLO",880.0
2427b_2025,DESPESA ADMINISTRATIVA,6320.0
2427b_2025,DESPESA CLUBE [MANDANTE],25689.73
2427b_2025,"DESPESA FEDERAÇÃO [MANDANTE] ART.80, § UNÍCO, II (RGC)",700.0
2427b_2025,MONITORAMENTO POR IMAGEM,1750.0
2427b_2025,SUPERVISOR DE IMPRENSA,650.0
2427b_2025,SUPERVISOR DE PROTOCOLO [CBF],850.0
2427b_2025,SUPERVISORES IMPRENSA E ACESSO AO CAMPO,650.0
2427b_2025,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,3562.25
2427b_2025,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",128.68
2428b_2025,SEGURO TORCEDOR,87.81
2428b_2025,3% - ISS [RENDA BRUTA] CLUBE,1360.02
2428b_2025,5% - FEDERAÇÃO LOCAL,2266.7
2428b_2025,20% - INSS DESPESA SOBRE A REMUNERAÇÃO DO SUPERVISOR DE PROTOCOLO CBF,130.0
2428b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",3216.1
2428b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",0.0
2428b_2025,20% - INSS SOBRE O QUADRO MÓVEL [F],1520.0
2428b_2025,20% INSS - SOBRE A REMUNERAÇÃO DO SUPERVISOR CAMPO,0.0
2428b_2025,ARBITRAGEM - PJ,6968.5
2428b_2025,"ARBITRAGEM, AUXILIARES E FISCAIS",16080.48
2428b_2025,BRIGADA DE INCÊNDIO,3758.0
2428b_2025,LIMPEZA E CONSERVAÇÃO,14156.4
2428b_2025,QUADRO MÓVEL [F],7600.0
2428b_2025,SEGURANÇA PRIVADA,34119.0
2428b_2025,SINALIZAÇÃO DE TRÂNSITO,4300.0
2428b_2025,SUPERVISOR DE CAMPO,650.0
2428b_2025,SUPERVISOR DE IMPRENSA,1500.0
2428b_2025,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,1352.52
2429b_2025,Seguro Público Pagante - CBF,48.83
2429b_2025,20% INSS Arbitragem,3710.68
2429b_2025,5% - FPF,1321.5
2429b_2025,Alimentação / Prest. Serviço / Staff / Policiamento,218.21
2429b_2025,Arbitragem - Diária / Transporte,4219.95
2429b_2025,"Arbitragem, Assistentes e Delegados",21273.4
2429b_2025,Arrecadador,1343.3
2429b_2025,Brigada de Incêndio - Bombeiro,900.0
2429b_2025,DELEGADO/DIRETOR DE JOGO,1056.0
2429b_2025,Emissão de Ingressos,1332.0
2429b_2025,Equipe de Apoio,4123.0
2429b_2025,Funcionários,6090.0
2429b_2025,Gandulas e Maqueiros,650.0
2429b_2025,Geradores,7200.0
2429b_2025,Gerente de Operações,941.0
2429b_2025,Gradeamento,1520.0
2429b_2025,"Limpeza, Higienização e Sanitização",960.0
2429b_2025,Locação de Equipamentos e Manutenção,2243.0
2429b_2025,OFICIAIS CBF (SUPERVISOR E COORDENADOR),1500.0
2429b_2025,Segurança Privada,2280.0
2429b_2025,Sonorização,800.0
2429b_2025,11% INSS Equipe de Arbitragem,1370.29
2429b_2025,11% INSS Prestadores de Serviços,0.0
2429b_2025,11% INSS Quadro Móvel - Clube,0.0
2429b_2025,11% INSS Quadro Móvel - Federação Local,0.0
42410b_2025,SEGURO TORCEDOR,76.1
42410b_2025,5% - FEDERAÇÃO LOCAL,1479.75
42410b_2025,5% - INSS [RENDA BRUTA],1479.75
42410b_2025,"20% - INSS SOBRE A REMUNERAÇÃO ARBITRAGEM, AUXILIARES, DELEGADOS, FISCAIS",2423.0
42410b_2025,"ARBITRAGEM, AUXILIARES, DELEGADOS, FISCAIS",12115.0
42410b_2025,SERVIÇOS TERCEIRIZADOS,3770.0
42410b_2025,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,13719.0
42410b_2025,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",751.56
42410b_2025,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",567.78
42411b_2025,ALUGUEL DE CAMPO,1000.0
42411b_2025,SEGURO TORCEDOR,85.41
42411b_2025,5% - FEDERAÇÃO LOCAL,1490.75
42411b_2025,5% - INSS [RENDA BRUTA],1490.75
42411b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",480.0
42411b_2025,20% - INSS SOBRE O QUADRO MÓVEL [F],200.0
42411b_2025,20% INSS - SOBRE A REMUNERAÇÃO DO SUPERVISOR IMPRENSA,130.0
42411b_2025,20% INSS COORDENADOR CBF,170.0
42411b_2025,AMBULANCIA,2400.0
42411b_2025,"ARBITRAGEM, AUXILIARES E FISCAIS",2400.0
42411b_2025,COORDENADOR CBF,850.0
42411b_2025,DESPESA CLUBE [MANDANTE],5700.0
42411b_2025,DESPESAS COM ARBITRAGEM SEM IMPOSTO,6710.0
42411b_2025,QUADRO MÓVEL [F],1000.0
42411b_2025,SUPERVISOR DE IMPRENSA,650.0
42411b_2025,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,14238.96
42412b_2025,ALUGUEL DE CAMPO,4000.0
42412b_2025,SEGURO ARBITRAGEM,37.89
42412b_2025,SEGURO TORCEDOR,9.98
42412b_2025,5% - FEDERAÇÃO LOCAL,204.05
42412b_2025,5% - INSS [RENDA BRUTA],204.05
42412b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",1646.0
42412b_2025,"ARBITRAGEM, AUXILIARES E FISCAIS",8230.0
42412b_2025,EMISSÃO E VENDAS DE INGRESSOS,625.0
42412b_2025,OUTRAS DESPESAS,19474.85
42412b_2025,"POSTO MÉDICO, EQUIPE MÉDICA E AMBULÂNCIA",3200.0
42412b_2025,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,19235.63
42413b_2025,SEGURO DO ESTÁDIO,1044.11
42413b_2025,SEGURO TORCEDOR,71.39
42413b_2025,10% - FEDERAÇÃO LOCAL,10450.0
42413b_2025,5% - ISS [RENDA BRUTA],5225.0
42413b_2025,INSS,5225.0
42413b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",5697.57
42413b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DO DELEGADO, SUPERVISOR, COORDENADOR E PROTOCOLO",0.0
42413b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DO DELEGADO, SUPERVISOR, COORDENADOR E PROTOCOLO",510.0
42413b_2025,"ARBITRAGEM, AUXILIARES E FISCAIS",28487.83
42413b_2025,"DELEGADO, SUPERVISOR, COORDENADOR E PROTOCOLO",2550.0
42413b_2025,DESPESA ADMINISTRATIVA,1725.0
42414b_2025,ALUGUEL DE CAMPO,1000.0
42414b_2025,SEGURO TORCEDOR,159.94
42414b_2025,5% - FEDERAÇÃO LOCAL,3249.5
42414b_2025,5% - INSS [RENDA BRUTA],3249.5
42414b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",1646.0
42414b_2025,20% - INSS SOBRE O QUADRO MÓVEL [F],200.0
42414b_2025,20% INSS - SOBRE A REMUNERAÇÃO DO SUPERVISOR IMPRENSA,130.0
42414b_2025,20% INSS COORDENADOR CBF,170.0
42414b_2025,AMBULANCIA,2500.0
42414b_2025,"ARBITRAGEM, AUXILIARES E FISCAIS",8230.0
42414b_2025,COORDENADOR CBF,850.0
42414b_2025,DESPESA CLUBE [MANDANTE],15500.0
42414b_2025,DESPESAS COM GERADOR DE ENERGIA,1500.0
42414b_2025,QUADRO MÓVEL [F],1000.0
42414b_2025,SEGURANÇA PRIVADA,11400.0
42414b_2025,SUPERVISOR DE IMPRENSA,650.0
42414b_2025,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,19334.04
42415b_2025,ALUGUEL DE CAMPO,1500.0
42415b_2025,SEGURO TORCEDOR,0.0
42415b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",1822.0
42415b_2025,20% - INSS SOBRE DIÁRIAS E TRANSPORTES NÃO COMPROVADOS DA ARBITRAGEM,2736.43
42415b_2025,20% - INSS SOBRE O QUADRO MÓVEL [F],50.0
42415b_2025,"ARBITRAGEM, AUXILIARES E FISCAIS",9110.0
42415b_2025,DESPESAS OPERACIONAIS,4980.0
42415b_2025,"POSTO MÉDICO, EQUIPE MÉDICA E AMBULANCIA",1600.0
42415b_2025,QUADRO MÓVEL [F],250.0
42415b_2025,TAXA DE ILUMINAÇÃO,1000.0
42415b_2025,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,13682.15
42415b_2025,11% - INSS SOBRE O QUADRO MÓVEL [F],27.5
42416b_2025,SEGURO TORCEDOR,13.22
42416b_2025,SEGURO TORCEDOR,20.65
42416b_2025,INSS,398.0
42416b_2025,TAXA FFP,398.0
42416b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DO DELEGADO, SUPERVISOR, COORDENADOR E PROTOCOLO",0.0
42416b_2025,BILHETEIROS / PORTEIROS,800.0
42416b_2025,COORDENADORES / ORGANIZADORES,1500.0
42416b_2025,"DELEGADO, SUPERVISOR, COORDENADOR E PROTOCOLO",600.0
42416b_2025,FUNDESPI,1000.0
42416b_2025,LANCHE POLICIAMENTO,600.0
42416b_2025,OUTRAS DESPESAS,350.0
42416b_2025,SEGURANÇA PRIVADA,480.0
42416b_2025,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,31253.77
42417b_2025,SEGURO TORCEDOR,251.78
42417b_2025,5% - FEDERAÇÃO LOCAL,9531.0
42417b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",1886.0
42417b_2025,20% - INSS SOBRE O QUADRO MÓVEL [F],720.0
42417b_2025,ALUGUEL DO CAMPO,10000.0
42417b_2025,"ARBITRAGEM, AUXILIARES, 4°ARBANALISTA DE CAMPO, OUTROS",9430.0
42417b_2025,CUSTO EMISSÃO DE INGRESSOS,21834.0
42417b_2025,DESPESAS DIVERSAS,5900.0
42417b_2025,DESPESAS OPERACIONAIS,134192.8
42417b_2025,MODELO D,3554.0
42417b_2025,MODELO D [CBF],14858.08
42417b_2025,QUADRO MÓVEL [F],3600.0
42417b_2025,"TAXA, IMPOSTOS E CONTRIBUIÇÕES",6032.48
42417b_2025,"11% INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",572.61
42417b_2025,"11% - INSS SOBRE DELEGADO, SUPERVISOR, COORDENADOR E PROTOCOLO",396.0
42417b_2025,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",161.1
42417b_2025,IRRF SOBRE O QUADRO MÓVEL [FEDERAÇÃO],195.94
42418b_2025,Aluguel de Campo:,0.0
42418b_2025,Seguro torcedor:,103.96
42418b_2025,Seguro Arbitragem:,16.76
42418b_2025,5% - Federação Local:,5214.0
42418b_2025,5% INSS:,5214.0
42418b_2025,"Arbitragem, Auxiliares, Delegados, Fiscais, Coordenador CBF/ Supervisor de Imprensa CBF",10830.0
42418b_2025,"INSS - 20% sobre a remuneração Arbitragem, Auxiliares, Delegados, Fiscais, Coordenador CBF/ Supervisor de Imprensa CBF",9818.64
42418b_2025,"Transporte, Hospedagem e Passagem Aérea da Arbitragem, representantes, Coordenador CBF/ Supervisor de Imprensa CBF",38263.2
42418b_2025,Serviços do Exame Anti-Doping,0.0
42418b_2025,Quadro Móvel,0.0
42418b_2025,INSS - 20% sobre o Quadro Móvel,0.0
42418b_2025,"Controle de Acesso, Emissão e Venda de Ingressos.",1417.0
42418b_2025,Policiamento,0.0
42418b_2025,Ambulância,9000.0
42418b_2025,Lanches,3900.0
42418b_2025,Brigadistas,3200.0
42418b_2025,"INSS - 11% de desconto sobre a remuneração da arbitragem, auxiliares e delegados.",2395.61
42419b_2025,SEGURO TORCEDOR,41.66
42419b_2025,5% - INSS [RENDA BRUTA],3627.0
42419b_2025,CLUBES SC 1% SOBRE A RECEITA BRUTA,725.0
42419b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",2119.97
42419b_2025,"ARBITRAGEM, AUXILIARES, DELEGADOS, FISCAIS",10599.86
42419b_2025,DESPESA ADMINISTRATIVA,5480.0
42419b_2025,QUADRO MÓVEL [F],7334.0
42419b_2025,SÓCIO TORCEDOR [REEMBOLSO],6340.0
42419b_2025,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,5459.1
42419b_2025,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",1082.37
4241b_2025,ALUGUEL DE CAMPO,16000.0
4241b_2025,SEGURO TORCEDOR,164.51
4241b_2025,5% - FEDERAÇÃO LOCAL,4547.5
4241b_2025,5% - INSS [RENDA BRUTA],4547.5
4241b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",2624.0
4241b_2025,AMBULATÓRIO,5500.0
4241b_2025,"ARBITRAGEM, AUXILIARES E FISCAIS",13120.0
4241b_2025,"CONTROLE DE ACESSO, EMISSÃO E VENDA DE INGRESSOS",11500.0
4241b_2025,DESPESA ADMINISTRATIVA,4760.0
4241b_2025,DESPESA CLUBE [MANDANTE],34240.0
4241b_2025,"DESPESA FEDERAÇÃO [MANDANTE] ART.80, § UNÍCO, II (RGC)",700.0
4241b_2025,SUPERVISOR DE IMPRENSA,600.0
4241b_2025,SUPERVISOR DE PROTOCOLO [CBF],900.0
4241b_2025,"TRANSPORTE DELEGADO, SUPERVISOR, COORDENADOR E PROTOCOLO",1930.0
4241b_2025,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,23612.42
4241b_2025,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",157.06
42420b_2025,Seguro Público Pagante - CBF,65.15
42420b_2025,2% ISS,1780.8
42420b_2025,20% INSS Arbitragem,1876.89
42420b_2025,5% - FPF,4452.0
42420b_2025,5% INSS Renda Bruta,4452.0
42420b_2025,Alimentação / Prest. Serviço / Staff / Policiamento,3750.0
42420b_2025,Arbitragem - Diária / Transporte,13044.18
42420b_2025,"Arbitragem, Assistentes e Delegados",10904.44
42420b_2025,Arrecadador,941.0
42420b_2025,Brigada de Incêndio - Bombeiro,5480.0
42420b_2025,CET,17753.38
42420b_2025,Controladores de Acesso,5940.0
42420b_2025,DELEGADO/DIRETOR DE JOGO,1056.0
42420b_2025,Emissão de Ingressos,1280.3
42420b_2025,Equipe de Apoio,9962.0
42420b_2025,Funcionários,12670.0
42420b_2025,Gerente de Operações,941.0
42420b_2025,Gradeamento,11238.88
42420b_2025,Locação de Catracas,3200.0
42420b_2025,OFICIAIS CBF (SUPERVISOR E COORDENADOR),1500.0
42420b_2025,Segurança Privada,26590.0
42420b_2025,Sonorização,3005.0
42420b_2025,11% INSS Equipe de Arbitragem,353.66
42420b_2025,11% INSS Prestadores de Serviços,0.0
42420b_2025,11% INSS Quadro Móvel - Clube,0.0
42420b_2025,11% INSS Quadro Móvel - Federação Local,0.0
42421b_2025,SEGURO TORCEDOR,160.0
42421b_2025,IMPOSTOS E TAXAS LOCAIS,4885.78
42421b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",7590.17
42421b_2025,BRIGADA DE INCÊNDIO,1500.0
42421b_2025,"CONTROLE DE ACESSO, EMISSÃO E VENDA DE INGRESSOS",41826.49
42421b_2025,DESPESAS OPERACIONAIS,37950.84
42421b_2025,EQUIPE DE ORIENTADORES,800.0
42421b_2025,LIMPEZA E CONSERVAÇÃO,700.0
42421b_2025,LOCAÇÃO DE EQUIPAMENTOS,6000.0
42421b_2025,LOCAÇÃO DE GRADES,800.0
42421b_2025,POLICIAMENTO,4885.78
42421b_2025,"POSTO MÉDICO, EQUIPE MÉDICA E AMBULÂNCIA",2800.0
42421b_2025,QUADRO MÓVEL [CLUBE],18935.78
42421b_2025,SEGURANÇA PRIVADA,6500.0
42422b_2025,SEGURO TORCEDOR,3.1
42422b_2025,4% - ISS SOBRE RENDA BRUTA,77.6
42422b_2025,5% - FEDERAÇÃO LOCAL,97.0
42422b_2025,5% - INSS SOBRE RENDA BRUTA,97.0
42422b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",2892.22
42422b_2025,20% - INSS SOBRE DESIGNAÇÃO OFICIAL DA CBF/FBF (COORDENADORES E SUPERVISORES,430.0
42422b_2025,20% - INSS SOBRE O QUADRO MÓVEL [F],460.0
42422b_2025,"ARBITRAGEM, AUXILIARES, DELEGADOS, FISCAIS",14461.1
42422b_2025,"CONTROLE DE ACESSO, EMISSÃO E VENDA DE INGRESSOS",245.0
42422b_2025,DESIGNAÇÃO OFICIAL DA CBF (COORDENADORES E SUPERVISORES),2150.0
42422b_2025,DESPESA COM DESIGNAÇÃO OFICIAL DA CBF (COORDENADORES E SUPERVISORES),322.5
42422b_2025,DESPESAS QUADRO MÓVEL,2895.0
42422b_2025,POLICIAMENTO,1337.68
42422b_2025,QUADRO MÓVEL [F],2300.0
42422b_2025,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,14927.61
42422b_2025,11% - INSS SOBRE A REMUNERAÇÃO DO(S) DESIGNADOS DA CBF/FBF,236.5
42422b_2025,11% - INSS SOBRE O QUADRO MÓVEL [F],253.0
42422b_2025,4% ISS ARBITRAGEM,342.0
42422b_2025,4% ISS Q. MOVEL,178.0
42422b_2025,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",228.7
42423b_2025,SEGURO ARBITRAGEM,2.59
42423b_2025,SEGURO TORCEDOR,21.54
42423b_2025,SEGURO TORCEDOR,141.33
42423b_2025,5% - ISS [RENDA BRUTA],970.0
42423b_2025,7.5% FEDERAÇÃO,1455.0
42423b_2025,"ASSOCIAÇÃO DOS CRONISTAS E LOCUTORES ESPORTIVOS DO MARANHÃO (ACLEM) - 2,5%",485.0
42423b_2025,ANALISTA DE ARBITRAGEM (PAGAMENTO EFETUADO PELA FEDERAÇÃO - SEM ÔNUS AO CLUBE),1030.0
42423b_2025,ARBITRAGEM E AUXILIARES (PAGAMENTO EFETUADO PELA FEDERAÇÃO - SEM ÔNUS AO CLUBE),8330.0
42423b_2025,"CONTROLE DE ACESSO, EMISSÃO E VENDA DE INGRESSOS",2150.0
42423b_2025,COORDENADORES / ORGANIZADORES,850.0
42423b_2025,DELEGADO E SUPERVISOR (PAGAMENTO EFETUADO PELA FEDERAÇÃO - SEM ÔNUS AO CLUBE),1500.0
42423b_2025,DESPESA CLUBE [MANDANTE],2850.0
42423b_2025,DISTRIBUIÇÃO E LOGÍSTICA DE COLETES IMPRENSA,100.0
42423b_2025,INSS - 20% ARBITRAGEM E AUXILIARES (PAGAMENTO EFETUADO PELA FEDERAÇÃO - SEM ÔNUS AO CLUBE),1666.0
42423b_2025,INSS - 20% SOBRE QUADRO MÓVEL (CLUBE),112.0
42423b_2025,LANCHE POLICIAMENTO,3155.0
42423b_2025,LOGÍSTICA DO JOGO,8245.0
42423b_2025,"POSTO MÉDICO, EQUIPE MÉDICA E AMBULÂNCIA",1800.0
42423b_2025,QUADRO MÓVEL (CLUBE),560.0
42423b_2025,SUPERVISOR DE IMPRENSA,650.0
42423b_2025,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM (PAGAMENTO EFETUADO PELA FEDERAÇÃO - SEM ÔNUS AO CLUBE),21343.45
42424b_2025,ALUGUEL DE CAMPO,10000.0
42424b_2025,SEGURO TORCEDOR,10.75
42424b_2025,5% - FEDERAÇÃO LOCAL,583.0
42424b_2025,5% - INSS [RENDA BRUTA],583.0
42424b_2025,"20% - INSS SOBRE A REMUNERAÇÃO ARBITRAGEM, AUXILIARES, FISCAIS E DELEGADO",2770.0
42424b_2025,"ARBITRAGEM, AUXILIARES, FISCAIS E DELEGADO",13850.0
42424b_2025,"CONTROLE DE ACESSO, EMISSÃO E VENDA DE INGRESSOS",336.0
42424b_2025,DESPESA CLUBE [MANDANTE],13117.57
42424b_2025,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,25567.19
42425b_2025,SEGURO TORCEDOR,98.75
42425b_2025,5% - FEDERAÇÃO LOCAL,3121.0
42425b_2025,5% - INSS [RENDA BRUTA],3121.0
42425b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",1822.0
42425b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DO DELEGADO, SUPERVISOR, COORDENADOR E PROTOCOLO",560.0
42425b_2025,"ARBITRAGEM, AUXILIARES E FISCAIS",9110.0
